State Ab,City Name,Median Income
AZ,CHIAWULI TAK,
AZ,CHILCHINBITO,16528
AZ,CHINLE,41296
AZ,CHINO VALLEY,43379
AZ,CHLORIDE,20431
AZ,CHRISTOPHER CREEK,23611
AZ,CHUICHU,39350
AZ,CIBECUE,18088
AZ,CIBOLA,36940
AZ,CIENEGA SPRINGS,33636
AZ,CITRUS PARK,93684
AZ,CLACKS CANYON,100104
AZ,CLARKDALE,46949
AZ,CLAYPOOL,32796
AZ,CLAY SPRINGS,
AZ,CLIFTON,58036
AZ,COLORADO CITY,30150
AZ,COMOBABI,
AZ,CONCHO,
AZ,CONGRESS,39364
AZ,COOLIDGE,39621
AZ,COPPER HILL,
AZ,CORDES LAKES,30815
AZ,CORNFIELDS,21250
AZ,CORNVILLE,38900
AZ,CORONA DE TUCSON,90231
AZ,COTTONWOOD,41875
AZ,COTTONWOOD,36440
AZ,COWLIC,
AZ,CROZIER,45208
AZ,CRYSTAL BEACH,38625
AZ,CUTTER,
AZ,DATELAND,45417
AZ,DEER CREEK,55179
AZ,DEL MUERTO,
AZ,DENNEHOTSO,23500
AZ,DESERT HILLS,30513
AZ,DEWEYHUMBOLDT,44167
AZ,DILKON,30833
AZ,DOLAN SPRINGS,19615
AZ,DONEY PARK,82806
AZ,DONOVAN ESTATES,37938
AZ,DOUGLAS,27975
AZ,DRAGOON,65074
AZ,DREXEL HEIGHTS,45617
AZ,DRIPPING SPRINGS,32222
AZ,DRYSDALE,13750
AZ,DUDLEYVILLE,56518
AZ,DUNCAN,29400
AZ,EAGAR,50675
AZ,EAST FORK,15994
AZ,EAST GLOBE,101313
AZ,EAST VERDE ESTATES,34408
AZ,EHRENBERG,37125
AZ,EL CAPITAN,74028
AZ,ELEPHANT HEAD,70060
AZ,ELFRIDA,38750
AZ,ELGIN,73214
AZ,EL MIRAGE,50326
AZ,ELOY,31033
AZ,EL PRADO ESTATES,33750
AZ,FIRST MESA,23790
AZ,FLAGSTAFF,48680
AZ,FLORENCE,47891
AZ,FLOWING SPRINGS,
AZ,FLOWING WELLS,34138
AZ,FORT APACHE,110250
AZ,FORT DEFIANCE,33264
AZ,FORT MOHAVE,42418
AZ,FORT THOMAS,50125
AZ,FORTUNA FOOTHILLS,50504
AZ,FORT VALLEY,111345
AZ,FOUNTAIN HILLS,73272
AZ,FRANKLIN,
AZ,FREDONIA,46490
AZ,FREEDOM ACRES,43472
AZ,GADSDEN,
AZ,GANADO,30556
AZ,GERONIMO ESTATES,
AZ,GILA BEND,29795
AZ,GILA CROSSING,35500
AZ,GILBERT,82424
AZ,GISELA,35444
AZ,GLENDALE,46776
AZ,GLOBE,42405
AZ,GOLD CANYON,67876
AZ,GOLDEN SHORES,29118
AZ,GOLDEN VALLEY,33639
AZ,GOODYEAR,70323
AZ,GOODYEAR VILLAGE,22361
AZ,GRAND CANYON VILLAGE,38137
AZ,GRAND CANYON WEST,
AZ,GREASEWOOD,27222
AZ,GREEN VALLEY,46682
AZ,GREER,
AZ,GUADALUPE,29375
AZ,GU OIDAK,35625
AZ,HACKBERRY,43750
AZ,HAIGLER CREEK,
AZ,HAIVANA NAKYA,
AZ,HARD ROCK,
AZ,HAYDEN,38167
AZ,HEBEROVERGAARD,30114
AZ,HOLBROOK,50240
AZ,HONDAH,48125
AZ,HOTEVILLABACAVI,41467
AZ,HOUCK,20060
AZ,HUACHUCA CITY,31058
AZ,HUNTER CREEK,
AZ,ICEHOUSE CANYON,30714
AZ,INDIAN WELLS,28333
AZ,JAKES CORNER,
AZ,JEDDITO,22917
AZ,JEROME,30000
AZ,JOSEPH CITY,45341
AZ,KACHINA VILLAGE,52668
AZ,KAIBAB,19375
AZ,KAIBITO,33083
AZ,KAKA,
AZ,KATHERINE,33611
AZ,KAYENTA,28828
AZ,KEAMS CANYON,
AZ,KEARNY,43563
AZ,KINGMAN,43246
AZ,KINO SPRINGS,33571
AZ,KLAGETOH,21875
AZ,KOHATK,
AZ,KOHLS RANCH,
AZ,KOMATKE,26146
AZ,KO VAYA,
AZ,KYKOTSMOVI VILLAGE,32381
AZ,LAKE HAVASU CITY,42847
AZ,LAKE MONTEZUMA,50014
AZ,LAKE OF THE WOODS,38173
AZ,LA PAZ VALLEY,39000
AZ,LAZY Y U,123500
AZ,LECHEE,55625
AZ,LEUPP,30833
AZ,LINDEN,47944
AZ,LITCHFIELD PARK,84191
AZ,LITTLEFIELD,
AZ,LITTLETOWN,42500
AZ,LOWER SANTAN VILLAGE,7175
AZ,LOW MOUNTAIN,
AZ,LUKACHUKAI,30074
AZ,LUPTON,
AZ,MCCONNICO,
AZ,MCNARY,35000
AZ,MCNEAL,39167
AZ,MAISH VAYA,20625
AZ,MAMMOTH,35625
AZ,MANY FARMS,48958
AZ,MARANA,74438
AZ,MARICOPA,65793
AZ,MARICOPA COLONY,33929
AZ,MARTINEZ LAKE,108542
AZ,MAYER,44583
AZ,MEAD RANCH,
AZ,MEADVIEW,25364
AZ,MESA,48809
AZ,MESA DEL CABALLO,30273
AZ,MESCAL,49388
AZ,MESQUITE CREEK,41389
AZ,MIAMI,40602
AZ,MIRACLE VALLEY,37143
AZ,MOCCASIN,
AZ,MOENKOPI,49762
AZ,MOHAVE VALLEY,44105
AZ,MOJAVE RANCH ESTATES,
AZ,MORENCI,65706
AZ,MORRISTOWN,24091
AZ,MOUNTAINAIRE,57273
AZ,MUNDS PARK,
AZ,NACO,33393
AZ,NAZLINI,28750
AZ,NELSON,39028
AZ,NEW KINGMANBUTLER,27675
AZ,NEW RIVER,74920
AZ,NOGALES,28044
AZ,NOLIC,
AZ,NORTH FORK,45372
AZ,NUTRIOSO,
AZ,OAK SPRINGS,39583
AZ,OATMAN,
AZ,OLJATOMONUMENT VALLEY,18125
AZ,ORACLE,54029
AZ,ORANGE GROVE MOBILE MANOR,23884
AZ,ORO VALLEY,77770
AZ,OXBOW ESTATES,
AZ,PADRE RANCHITOS,44432
AZ,PAGE,57161
AZ,PALOMINAS,
AZ,PARADISE VALLEY,151184
AZ,PARKER,43271
AZ,PARKER STRIP,52132
AZ,PARKS,55185
AZ,PATAGONIA,19157
AZ,PAULDEN,42794
AZ,PAYSON,42856
AZ,PEACH SPRINGS,34044
AZ,PEEPLES VALLEY,49545
AZ,PEORIA,65314
AZ,PERIDOT,40500
AZ,PHOENIX,47326
AZ,PICACHO,36250
AZ,PICTURE ROCKS,55643
AZ,PIMA,47277
AZ,PIMACO TWO,31438
AZ,PINAL,
AZ,PINE,62550
AZ,PINEDALE,58534
AZ,PINE LAKE,
AZ,PINETOP COUNTRY CLUB,62850
AZ,PINETOPLAKESIDE,58875
AZ,PINION PINES,69605
AZ,PINON,36161
AZ,PIRTLEVILLE,18125
AZ,PISINEMO,26250
AZ,POSTON,23988
AZ,PRESCOTT,44846
AZ,PRESCOTT VALLEY,42571
AZ,QUARTZSITE,29863
AZ,QUEEN CREEK,83678
AZ,QUEEN VALLEY,38500
AZ,RAINBOW CITY,39000
AZ,RANCHO MESA VERDE,21891
AZ,RED MESA,42321
AZ,RED ROCK CDP (APACHE,25625
AZ,RED ROCK CDP (PINAL,57917
AZ,RILLITO,
AZ,RINCON VALLEY,89000
AZ,RIO RICO,50773
AZ,RIO VERDE,101855
AZ,ROCK HOUSE,
AZ,ROCK POINT,26607
AZ,ROOSEVELT,
AZ,ROUGH ROCK,39464
AZ,ROUND ROCK,24167
AZ,ROUND VALLEY,81360
AZ,RYE,
AZ,SACATE VILLAGE,
AZ,SACATON,30147
AZ,SACATON FLATS VILLAGE,29643
AZ,SADDLEBROOKE,67834
AZ,SAFFORD,46277
AZ,SAHUARITA,66339
AZ,ST. DAVID,42941
AZ,ST. JOHNS,39348
AZ,ST. JOHNS,32188
AZ,ST. MICHAELS,42206
AZ,SALOME,32175
AZ,SAN CARLOS,25363
AZ,SANDERS,21125
AZ,SAN JOSE,43375
AZ,SAN LUIS,30637
AZ,SAN MANUEL,43629
AZ,SAN MIGUEL,26719
AZ,SAN SIMON,34531
AZ,SANTA CRUZ,
AZ,SAN TAN VALLEY,59769
AZ,SANTA ROSA,27279
AZ,SAWMILL,25750
AZ,SCENIC,33735
AZ,SCOTTSDALE,73288
AZ,SEBA DALKAI,28750
AZ,SECOND MESA,31974
AZ,SEDONA,55135
AZ,SEHILI,
AZ,SELIGMAN,
AZ,SELLS,24063
AZ,SEVEN MILE,17344
AZ,SHONGOPOVI,39583
AZ,SHONTO,35357
AZ,SHOW LOW,42614
AZ,SIERRA VISTA,59091
AZ,SIERRA VISTA SOUTHEAST,52026
AZ,SIX SHOOTER CANYON,52448
AZ,SNOWFLAKE,51938
AZ,SOHI,22750
AZ,SOLOMON,51875
AZ,SOMERTON,31540
AZ,SONOITA,83229
AZ,SOUTH KOMELIK,18167
AZ,SOUTH TUCSON,21964
AZ,SPRINGERVILLE,35104
AZ,SPRING VALLEY,43083
AZ,STANFIELD,4511
AZ,STAR VALLEY,26746
AZ,STEAMBOAT,22625
AZ,STOTONIC VILLAGE,8750
AZ,STRAWBERRY,42422
AZ,SUMMERHAVEN,
AZ,SUMMIT,28935
AZ,SUN CITY,36365
AZ,SUN CITY WEST,44614
AZ,SUNIZONA,24875
AZ,SUN LAKES,51384
AZ,SUN VALLEY,13151
AZ,SUNWEST,
AZ,SUPAI,
AZ,SUPERIOR,41367
AZ,SURPRISE,59916
AZ,SWEET WATER VILLAGE,53235
AZ,SWIFT TRAIL JUNCTION,47226
AZ,TACNA,31815
AZ,TANQUE VERDE,92488
AZ,TAT MOMOLI,
AZ,TAYLOR,53918
AZ,TEEC NOS POS,30625
AZ,TEES TOH,25625
AZ,TEMPE,49012
AZ,THATCHER,44167
AZ,THEBA,32813
AZ,THREE POINTS,36681
AZ,TOLANI LAKE,21458
AZ,TOLLESON,31388
AZ,TOMBSTONE,32140
AZ,TONALEA,23750
AZ,TONOPAH,
AZ,TONTO BASIN,31944
AZ,TONTO VILLAGE,57000
AZ,TOPAWA,15313
AZ,TOPOCK,
AZ,TOPOFTHEWORLD,77689
AZ,TOYEI,
AZ,TRUXTON,30673
AZ,TSAILE,30833
AZ,TUBAC,49821
AZ,TUBA CITY,47091
AZ,TUCSON,37149
AZ,TUCSON ESTATES,43919
AZ,TUMACACORICARMEN,29861
AZ,TURKEY CREEK,46429
AZ,TUSAYAN,36094
AZ,UPPER SANTAN VILLAGE,
AZ,UTTING,50441
AZ,VAIL,81894
AZ,VAIVA VO,
AZ,VALENCIA WEST,56264
AZ,VALENTINE,
AZ,VALLE,24400
AZ,VALLE VISTA,52083
AZ,VENTANA,"2,500"
AZ,VERDE VILLAGE,45254
AZ,VERNON,
AZ,VICKSBURG,36908
AZ,VILLAGE OF OAK CREEK (BIG PARK),58882
AZ,WAGON WHEEL,46771
AZ,WAHAK HOTRONTK,
AZ,WALL LANE,30000
AZ,WALNUT CREEK,41250
AZ,WASHINGTON PARK,46467
AZ,WELLTON,42869
AZ,WELLTON HILLS,31696
AZ,WENDEN,28000
AZ,WET CAMP VILLAGE,32031
AZ,WHEATFIELDS,40000
AZ,WHETSTONE,55694
AZ,WHISPERING PINES,34286
AZ,WHITECONE,20673
AZ,WHITE HILLS,48977
AZ,WHITE MOUNTAIN LAKE,24297
AZ,WHITERIVER,23571
AZ,WHY,
AZ,WICKENBURG,39148
AZ,WIDE RUINS,
AZ,WIKIEUP,22500
AZ,WILHOIT,34167
AZ,WILLCOX,42045
AZ,WILLIAMS,40200
AZ,WILLIAMSON,67804
AZ,WILLOW CANYON,
AZ,WILLOW VALLEY,33591
AZ,WINDOW ROCK,42202
AZ,WINKELMAN,41250
AZ,WINSLOW,34211
AZ,WINSLOW WEST,23393
AZ,WINTERSBURG,68702
AZ,WITTMANN,
AZ,WOODRUFF,
AZ,YARNELL,26389
AZ,YORK,41336
AZ,YOUNG,48281
AZ,YOUNGTOWN,38205
AZ,YUCCA,27857
AZ,YUMA,43754
AR,ADONA,
AR,ALEXANDER,37882
AR,ALICIA,16389
AR,ALLPORT,22222
AR,ALMA,48859
AR,ALMYRA,41042
AR,ALPENA,26250
AR,ALTHEIMER,35438
AR,ALTUS,30956
AR,AMAGON,23750
AR,AMITY,28611
AR,ANTHONYVILLE,19400
AR,ANTOINE,40000
AR,ARKADELPHIA,28581
AR,ARKANSAS CITY,38250
AR,ASHDOWN,33696
AR,ASH FLAT,22946
AR,ATKINS,40122
AR,AUBREY,
AR,AUGUSTA,28495
AR,AUSTIN,70652
AR,AVILLA,59806
AR,AVOCA,54375
AR,BALD KNOB,30913
AR,BANKS,21500
AR,BARLING,36491
AR,BASSETT,27143
AR,BATESVILLE,38092
AR,BAUXITE,36548
AR,BAY,35984
AR,BEARDEN,25417
AR,BEAVER,42143
AR,BEEBE,36558
AR,BEEDEVILLE,22083
AR,BELLA VISTA,61290
AR,BELLEFONTE,36964
AR,BELLEVILLE,35000
AR,BEN LOMOND,25972
AR,BENTON,51778
AR,BENTONVILLE,71941
AR,BERGMAN,41339
AR,BERRYVILLE,35327
AR,BETHEL HEIGHTS,52426
AR,BIGELOW,33750
AR,BIG FLAT,
AR,BIGGERS,37813
AR,BIRDSONG,30833
AR,BLACK OAK,37386
AR,BLACK ROCK,28355
AR,BLACK SPRINGS,26250
AR,BLEVINS,34875
AR,BLUE EYE,
AR,BLUE MOUNTAIN,
AR,BLUFF CITY,22083
AR,BLYTHEVILLE,32958
AR,BODCAW,46563
AR,BONANZA,46071
AR,BONO,36875
AR,BOONEVILLE,26878
AR,BRADFORD,28125
AR,BRADLEY,15179
AR,BRANCH,28958
AR,BRIARCLIFF,41250
AR,BRINKLEY,23112
AR,BROOKLAND,40625
AR,BRYANT,60162
AR,BUCKNER,35625
AR,BULL SHOALS,35737
AR,BURDETTE,50000
AR,CABOT,57790
AR,CADDO VALLEY,42105
AR,CALDWELL,33623
AR,CALE,27813
AR,CALICO ROCK,20526
AR,CALION,35833
AR,CAMDEN,25256
AR,CAMMACK VILLAGE,63750
AR,CAMPBELL STATION,50833
AR,CARAWAY,37917
AR,CARLISLE,47069
AR,CARTHAGE,41364
AR,CASA,45313
AR,CASH,29643
AR,CAULKSVILLE,33125
AR,CAVE CITY,26194
AR,CAVE SPRINGS,68462
AR,CEDARVILLE,50313
AR,CENTER RIDGE,35000
AR,CENTERTON,56552
AR,CENTRAL CITY,37875
AR,CHARLESTON,41607
AR,CHEROKEE CITY,
AR,CHEROKEE VILLAGE,34023
AR,CHERRY VALLEY,40521
AR,CHESTER,20500
AR,CHIDESTER,21875
AR,CLARENDON,19471
AR,CLARKEDALE,84712
AR,CLARKSVILLE,31452
AR,CLINTON,33882
AR,COAL HILL,33438
AR,COLLEGE CITY,33750
AR,COLLEGE STATION,24130
AR,COLT,27656
AR,CONCORD,36250
AR,CONWAY,47504
AR,CORINTH,88056
AR,CORNING,26660
AR,COTTER,32305
AR,COTTON PLANT,20583
AR,COVE,35833
AR,COY,
AR,CRAWFORDSVILLE,42083
AR,CROSSETT,31193
AR,CUSHMAN,28641
AR,DAISY,37083
AR,DAMASCUS,43875
AR,DANVILLE,35365
AR,DARDANELLE,29962
AR,DATTO,40625
AR,DECATUR,34457
AR,DELAPLAINE,
AR,DELIGHT,25714
AR,DELL,29375
AR,DENNARD,17377
AR,DENNING,38750
AR,DE QUEEN,30048
AR,DERMOTT,21017
AR,DES ARC,27804
AR,DE VALLS BLUFF,20833
AR,DEWITT,31000
AR,DIAMOND CITY,28438
AR,DIAZ,30144
AR,DIERKS,32083
AR,DONALDSON,27500
AR,DOVER,33917
AR,DUMAS,21875
AR,DYER,45536
AR,DYESS,42250
AR,EARLE,23098
AR,EAST CAMDEN,30524
AR,EAST END,49420
AR,EDMONDSON,26750
AR,EGYPT,38393
AR,ELAINE,20156
AR,EL DORADO,34239
AR,ELKINS,48125
AR,ELM SPRINGS,67700
AR,EMERSON,28750
AR,EMMET,34844
AR,ENGLAND,31577
AR,ENOLA,49167
AR,ETOWAH,33750
AR,EUDORA,20104
AR,EUREKA SPRINGS,34208
AR,EVENING SHADE,32031
AR,EVERTON,45417
AR,FAIRFIELD BAY,34455
AR,FARGO,39750
AR,FARMINGTON,50609
AR,FAYETTEVILLE,39432
AR,FELSENTHAL,31964
AR,FIFTYSIX,45625
AR,FISHER,41000
AR,FLIPPIN,25033
AR,FORDYCE,31074
AR,FOREMAN,37250
AR,FORREST CITY,31322
AR,FORT SMITH,35096
AR,FOUKE,28571
AR,FOUNTAIN HILL,28125
AR,FOUNTAIN LAKE,48125
AR,FOURCHE,34531
AR,FRANKLIN,43000
AR,FREDONIA (BISCOE),31875
AR,FRIENDSHIP,41875
AR,FULTON,29063
AR,GARFIELD,49479
AR,GARLAND,17500
AR,GARNER,49375
AR,GASSVILLE,33500
AR,GATEWAY,45750
AR,GENTRY,38902
AR,GEORGETOWN,37500
AR,GIBSON,56460
AR,GILBERT,
AR,GILLETT,40938
AR,GILLHAM,35208
AR,GILMORE,24653
AR,GLENWOOD,31756
AR,GOSHEN,105208
AR,GOSNELL,39583
AR,GOULD,16458
AR,GRADY,14479
AR,GRANNIS,40690
AR,GRAVETTE,41757
AR,GREENBRIER,48250
AR,GREEN FOREST,37981
AR,GREENLAND,55521
AR,GREENWAY,40417
AR,GREENWOOD,51906
AR,GREERS FERRY,31810
AR,GRIFFITHVILLE,25625
AR,GRUBBS,37656
AR,GUION,28214
AR,GUM SPRINGS,25500
AR,GURDON,36150
AR,GUY,50375
AR,HACKETT,31696
AR,HAGARVILLE,
AR,HAMBURG,30563
AR,HAMPTON,26222
AR,HARDY,16520
AR,HARRELL,28438
AR,HARRISBURG,30030
AR,HARRISON,32323
AR,HARTFORD,28646
AR,HARTMAN,27917
AR,HASKELL,57331
AR,HATFIELD,20323
AR,HAVANA,41875
AR,HAYNES,30625
AR,HAZEN,34231
AR,HEBER SPRINGS,43990
AR,HECTOR,38036
AR,HELENAWEST HELENA,22055
AR,HENSLEY,
AR,HERMITAGE,16250
AR,HICKORY RIDGE,31875
AR,HIGDEN,53750
AR,HIGGINSON,48350
AR,HIGHFILL,49875
AR,HIGHLAND,40900
AR,HINDSVILLE,38750
AR,HOLIDAY ISLAND,37944
AR,HOLLAND,50089
AR,HOLLY GROVE,26696
AR,HOPE,24611
AR,HORATIO,28654
AR,HORSESHOE BEND,26528
AR,HORSESHOE LAKE,30893
AR,HOT SPRINGS,29836
AR,HOT SPRINGS VILLAGE,54936
AR,HOUSTON,45500
AR,HOXIE,27201
AR,HUGHES,18547
AR,HUMNOKE,39844
AR,HUMPHREY,34318
AR,HUNTER,20313
AR,HUNTINGTON,26771
AR,HUNTSVILLE,26098
AR,HUTTIG,30179
AR,IMBODEN,30625
AR,JACKSONPORT,21250
AR,JACKSONVILLE,41006
AR,JASPER,24028
AR,JENNETTE,23750
AR,JERICHO,28750
AR,JEROME,
AR,JOHNSON,47135
AR,JOINER,17250
AR,JONESBORO,41688
AR,JUDSONIA,27398
AR,JUNCTION CITY,45556
AR,KEISER,32500
AR,KENSETT,26086
AR,KEO,41528
AR,KIBLER,38000
AR,KINGSLAND,29038
AR,KIRBY,33011
AR,KNOBEL,28333
AR,KNOXVILLE,33889
AR,LAFE,33438
AR,LAGRANGE,18750
AR,LAKE CITY,37226
AR,LAKE HAMILTON,55427
AR,LAKEVIEW,38523
AR,LAKE VIEW,15956
AR,LAKE VILLAGE,30486
AR,LAMAR,35411
AR,LANDMARK,40850
AR,LAVACA,51667
AR,LEACHVILLE,38500
AR,LEAD HILL,24250
AR,LEOLA,27250
AR,LEPANTO,24550
AR,LESLIE,19643
AR,LETONA,32250
AR,LEWISVILLE,21553
AR,LEXA,38958
AR,LINCOLN,23692
AR,LITTLE FLOCK,44931
AR,LITTLE ROCK,46085
AR,LOCKESBURG,28882
AR,LONDON,32390
AR,LONOKE,43366
AR,LONSDALE,51250
AR,LOST BRIDGE VILLAGE,74028
AR,LOUANN,30000
AR,LOWELL,53676
AR,LUXORA,25050
AR,LYNN,30795
AR,MCALMONT,33844
AR,MCCASKILL,26250
AR,MCCRORY,25234
AR,MCDOUGAL,31250
AR,MCGEHEE,22963
AR,MCNAB,43000
AR,MCNEIL,20134
AR,MCRAE,31964
AR,MADISON,19602
AR,MAGAZINE,36875
AR,MAGNESS,26875
AR,MAGNET COVE,74330
AR,MAGNOLIA,34163
AR,MALVERN,26667
AR,MAMMOTH SPRING,25500
AR,MANILA,30114
AR,MANSFIELD,40947
AR,MARIANNA,25875
AR,MARIE,
AR,MARION,61669
AR,MARKED TREE,22674
AR,MARMADUKE,31379
AR,MARSHALL,27216
AR,MARVELL,20982
AR,MAUMELLE,77574
AR,MAYFLOWER,42798
AR,MAYNARD,26250
AR,MAYSVILLE,
AR,MELBOURNE,31890
AR,MENA,28509
AR,MENIFEE,44167
AR,MIDLAND,
AR,MIDWAY,24597
AR,MIDWAY,44107
AR,MINERAL SPRINGS,33438
AR,MINTURN,30313
AR,MITCHELLVILLE,18393
AR,MONETTE,49732
AR,MONTICELLO,25123
AR,MONTROSE,27708
AR,MOOREFIELD,46250
AR,MORO,34821
AR,MORRILTON,27662
AR,MORRISON BLUFF,31250
AR,MOUNTAINBURG,33125
AR,MOUNTAIN HOME,33255
AR,MOUNTAIN PINE,31333
AR,MOUNTAIN VIEW,23750
AR,MOUNT IDA,38631
AR,MOUNT PLEASANT,32083
AR,MOUNT VERNON,48125
AR,MULBERRY,27229
AR,MURFREESBORO,26724
AR,NASHVILLE,29874
AR,NATURAL STEPS,58854
AR,NEWARK,34306
AR,NEW BLAINE,53167
AR,NEW EDINBURG,
AR,NEWPORT,27838
AR,NIMMONS,21250
AR,NORFORK,35066
AR,NORMAN,25625
AR,NORPHLET,35469
AR,NORTH CROSSETT,36163
AR,NORTH LITTLE ROCK,39591
AR,OAK GROVE,36625
AR,OAK GROVE HEIGHTS,52500
AR,OAKHAVEN,51875
AR,ODEN,45750
AR,OGDEN,51250
AR,OIL TROUGH,35625
AR,O'KEAN,23056
AR,OKOLONA,35313
AR,OLA,
AR,OMAHA,17125
AR,OPPELO,42500
AR,OSCEOLA,29359
AR,OXFORD,31250
AR,OZAN,24375
AR,OZARK,31555
AR,PALESTINE,35648
AR,PANGBURN,33750
AR,PARAGOULD,40340
AR,PARIS,32647
AR,PARKDALE,18333
AR,PARKIN,18563
AR,PATMOS,41250
AR,PATTERSON,31125
AR,PEACH ORCHARD,26042
AR,PEA RIDGE,55426
AR,PERLA,27656
AR,PERRY,39063
AR,PERRYTOWN,35000
AR,PERRYVILLE,37137
AR,PIGGOTT,28358
AR,PINDALL,25000
AR,PINE BLUFF,30719
AR,PINEVILLE,28125
AR,PINEY,27963
AR,PLAINVIEW,49821
AR,PLEASANT PLAINS,32386
AR,PLUMERVILLE,37083
AR,POCAHONTAS,31765
AR,POLLARD,35000
AR,PORTIA,24625
AR,PORTLAND,29375
AR,POTTSVILLE,45700
AR,POWHATAN,29750
AR,POYEN,42750
AR,PRAIRIE CREEK,51522
AR,PRAIRIE GROVE,58177
AR,PRATTSVILLE,51806
AR,PRESCOTT,26220
AR,PYATT,33438
AR,QUITMAN,30341
AR,RATCLIFF,38750
AR,RAVENDEN,27596
AR,RAVENDEN SPRINGS,31025
AR,READER,
AR,RECTOR,33156
AR,REDFIELD,53393
AR,REED,13750
AR,REYNO,23194
AR,RISON,23750
AR,ROCKPORT,40605
AR,ROCKWELL,58882
AR,ROE,33125
AR,ROGERS,52943
AR,ROLAND,31675
AR,RONDO,16250
AR,ROSE BUD,62222
AR,ROSSTON,30000
AR,RUDY,36250
AR,RUSSELL,29375
AR,RUSSELLVILLE,35541
AR,RYE,
AR,ST. CHARLES,47500
AR,ST. FRANCIS,24167
AR,ST. JOE,32813
AR,ST. PAUL,31750
AR,SALEM,24330
AR,SALEM,55495
AR,SALESVILLE,38125
AR,SCOTT,
AR,SCRANTON,32045
AR,SEARCY,40561
AR,SEDGWICK,44583
AR,SHANNON HILLS,54375
AR,SHERIDAN,45966
AR,SHERRILL,23750
AR,SHERWOOD,58245
AR,SHIRLEY,25313
AR,SIDNEY,31250
AR,SILOAM SPRINGS,43431
AR,SMACKOVER,34524
AR,SMITHVILLE,46875
AR,SOUTH LEAD HILL,41250
AR,SOUTHSIDE,34694
AR,SPARKMAN,26607
AR,SPRINGDALE,42319
AR,SPRINGTOWN,30625
AR,STAMPS,25848
AR,STAR CITY,23958
AR,STAVES,54375
AR,STEPHENS,32875
AR,STRAWBERRY,39844
AR,STRONG,19931
AR,STUTTGART,35349
AR,SUBIACO,42500
AR,SUCCESS,25000
AR,SULPHUR ROCK,25114
AR,SULPHUR SPRINGS,23088
AR,SULPHUR SPRINGS,50250
AR,SUMMIT,20357
AR,SUNSET,16786
AR,SWEET HOME,34615
AR,SWIFTON,27054
AR,TAYLOR,35000
AR,TEXARKANA,38292
AR,THORNTON,39875
AR,TILLAR,51000
AR,TINSMAN,
AR,TOLLETTE,27250
AR,TONTITOWN,71645
AR,TRASKWOOD,48250
AR,TRUMANN,29303
AR,TUCKERMAN,36591
AR,TULL,46625
AR,TUMBLING SHOALS,56023
AR,TUPELO,35625
AR,TURRELL,17353
AR,TWIN GROVES,31063
AR,TYRONZA,36094
AR,ULM,35417
AR,VALLEY SPRINGS,41786
AR,VAN BUREN,39414
AR,VANDERVOORT,18750
AR,VICTORIA,
AR,VILONIA,66277
AR,VIOLA,38214
AR,WABBASEKA,19875
AR,WALDENBURG,
AR,WALDO,18505
AR,WALDRON,27130
AR,WALNUT RIDGE,34567
AR,WARD,46655
AR,WARREN,28938
AR,WASHINGTON,36875
AR,WATSON,21250
AR,WEINER,40500
AR,WELDON,25625
AR,WEST CROSSETT,42788
AR,WESTERN GROVE,38750
AR,WEST FORK,44006
AR,WEST MEMPHIS,30627
AR,WEST POINT,38333
AR,WHEATLEY,38636
AR,WHELEN SPRINGS,35000
AR,WHITE HALL,61477
AR,WICKES,21845
AR,WIDENER,26406
AR,WIEDERKEHR VILLAGE,58750
AR,WILLIFORD,
AR,WILLISVILLE,38750
AR,WILMAR,34500
AR,WILMOT,22188
AR,WILSON,48000
AR,WILTON,29792
AR,WINCHESTER,15750
AR,WINSLOW,37917
AR,WINTHROP,51250
AR,WOODLAWN,
AR,WOODSON,29185
AR,WOOSTER,60417
AR,WRIGHTSVILLE,31563
AR,WYNNE,39015
AR,YARBOROUGH LANDING,35917
AR,YELLVILLE,29402
AR,ZINC,18125
CA,ACALANES RIDGE,156953
CA,ACAMPO,152713
CA,ACTON,89150
CA,ADELANTO,33298
CA,ADIN,
CA,AGOURA HILLS,113658
CA,AGUA DULCE,99638
CA,AGUANGA,43505
CA,AHWAHNEE,62715
CA,AIRPORT,32845
CA,ALAMEDA,79312
CA,ALAMO,165070
CA,ALBANY,79596
CA,ALBION,
CA,ALDERPOINT,33015
CA,ALHAMBRA,53582
CA,ALHAMBRA VALLEY,116250
CA,ALISO VIEJO,102367
CA,ALLEGHANY,
CA,ALLENDALE,121875
CA,ALLENSWORTH,28929
CA,ALMANOR,
CA,ALONDRA PARK,56631
CA,ALPAUGH,27222
CA,ALPINE,77883
CA,ALPINE VILLAGE,66667
CA,ALTA,54773
CA,ALTADENA,86050
CA,ALTA SIERRA,61167
CA,ALTO,61283
CA,ALTURAS,29730
CA,ALUM ROCK,70346
CA,AMADOR CITY,43750
CA,AMERICAN CANYON,75997
CA,AMESTI,49015
CA,ANAHEIM,60752
CA,ANCHOR BAY,63967
CA,ANDERSON,32536
CA,ANGELS,57829
CA,ANGWIN,61531
CA,ANTELOPE,63607
CA,ANTIOCH,64329
CA,ANZA,34153
CA,APPLE VALLEY,47938
CA,APTOS,81180
CA,APTOS HILLSLARKIN VALLEY,82500
CA,ARBUCKLE,51641
CA,ARCADIA,79934
CA,ARCATA,29435
CA,ARDENARCADE,45489
